Mass:,27.1%,[AVERAGE],Force:,52.9%,[AVERAGE],Symmetry:,62.0%,[AVERAGE],Turbulence:,99.2%,[EXTREME],Chaos:,39.6%,[AVERAGE],Saturation:,18.3%,Colour,Set:,2,Chance:,1,in,1600,tokenID,8000010
Mass:,37.3%,[AVERAGE],Force:,51.8%,[AVERAGE],Symmetry:,75.7%,[HIGH],Turbulence:,4.3%,[MARGINAL],Chaos:,35.3%,[AVERAGE],Saturation:,7.5%,Colour,Set:,1,Chance:,1,in,592,tokenID,8000011
Mass:,58.8%,[AVERAGE],Force:,92.5%,[SUPER],Symmetry:,97.3%,[SUPER],Turbulence:,96.1%,[SUPER],Chaos:,18.8%,[LOW],Saturation:,99.8%,Colour,Set:,1,Chance:,1,in,18289,tokenID,8000012
Mass:,56.1%,[AVERAGE],Force:,83.5%,[HIGH],Symmetry:,36.5%,[AVERAGE],Turbulence:,70.6%,[AVERAGE],Chaos:,38.0%,[AVERAGE],Saturation:,2.0%,Colour,Set:,1,Chance:,1,in,106,tokenID,8000013
Mass:,30.6%,[AVERAGE],Force:,29.0%,[AVERAGE],Symmetry:,9.4%,[MARGINAL],Turbulence:,96.9%,[SUPER],Chaos:,17.3%,[LOW],Saturation:,41.4%,Colour,Set:,1,Chance:,1,in,3292,tokenID,8000014
Mass:,66.7%,[AVERAGE],Force:,12.5%,[LOW],Symmetry:,1.2%,[MARGINAL],Turbulence:,71.8%,[AVERAGE],Chaos:,18.4%,[LOW],Saturation:,9.2%,Colour,Set:,1,Chance:,1,in,1975,tokenID,8000015
Mass:,7.5%,[MARGINAL],Force:,13.3%,[LOW],Symmetry:,22.4%,[LOW],Turbulence:,11.0%,[LOW],Chaos:,80.4%,[HIGH],Saturation:,41.4%,Colour,Set:,1,Chance:,1,in,21947,tokenID,8000016
Mass:,17.3%,[LOW],Force:,47.1%,[AVERAGE],Symmetry:,34.1%,[AVERAGE],Turbulence:,83.9%,[HIGH],Chaos:,10.2%,[LOW],Saturation:,23.7%,Colour,Set:,1,Chance:,1,in,1185,tokenID,8000017
Mass:,58.0%,[AVERAGE],Force:,92.5%,[SUPER],Symmetry:,34.9%,[AVERAGE],Turbulence:,29.4%,[AVERAGE],Chaos:,54.9%,[AVERAGE],Saturation:,24.3%,Colour,Set:,1,Chance:,1,in,177,tokenID,8000018
Mass:,47.1%,[AVERAGE],Force:,56.9%,[AVERAGE],Symmetry:,33.3%,[AVERAGE],Turbulence:,3.1%,[MARGINAL],Chaos:,26.3%,[AVERAGE],Saturation:,3.5%,Colour,Set:,1,Chance:,1,in,177,tokenID,8000019
Mass:,75.3%,[HIGH],Force:,25.9%,[AVERAGE],Symmetry:,23.1%,[LOW],Turbulence:,89.4%,[HIGH],Chaos:,78.4%,[HIGH],Saturation:,7.8%,Colour,Set:,1,Chance:,1,in,3950,tokenID,8000020
Mass:,44.3%,[AVERAGE],Force:,5.5%,[MARGINAL],Symmetry:,0.4%,[MINIMAL],Turbulence:,99.2%,[EXTREME],Chaos:,11.0%,[LOW],Saturation:,100.0%,Colour,Set:,3,Chance:,1,in,1481481,tokenID,8000021
Mass:,2.7%,[MARGINAL],Force:,96.9%,[SUPER],Symmetry:,27.8%,[AVERAGE],Turbulence:,95.7%,[SUPER],Chaos:,30.6%,[AVERAGE],Saturation:,83.5%,Colour,Set:,1,Chance:,1,in,5486,tokenID,8000022
Mass:,42.0%,[AVERAGE],Force:,27.5%,[AVERAGE],Symmetry:,23.5%,[LOW],Turbulence:,43.5%,[AVERAGE],Chaos:,35.3%,[AVERAGE],Saturation:,21.8%,Colour,Set:,1,Chance:,1,in,106,tokenID,8000023
Mass:,61.2%,[AVERAGE],Force:,16.9%,[LOW],Symmetry:,49.4%,[AVERAGE],Turbulence:,53.7%,[AVERAGE],Chaos:,69.4%,[AVERAGE],Saturation:,22.2%,Colour,Set:,1,Chance:,1,in,106,tokenID,8000024
Mass:,31.8%,[AVERAGE],Force:,34.1%,[AVERAGE],Symmetry:,27.5%,[AVERAGE],Turbulence:,25.9%,[AVERAGE],Chaos:,99.2%,[EXTREME],Saturation:,0.6%,Colour,Set:,2,Chance:,1,in,1600,tokenID,8000025
Mass:,49.4%,[AVERAGE],Force:,69.8%,[AVERAGE],Symmetry:,83.9%,[HIGH],Turbulence:,32.9%,[AVERAGE],Chaos:,7.5%,[MARGINAL],Saturation:,18.1%,Colour,Set:,1,Chance:,1,in,592,tokenID,8000026
Mass:,43.1%,[AVERAGE],Force:,21.6%,[LOW],Symmetry:,27.5%,[AVERAGE],Turbulence:,23.1%,[LOW],Chaos:,66.7%,[AVERAGE],Saturation:,20.7%,Colour,Set:,1,Chance:,1,in,355,tokenID,8000027
Mass:,13.7%,[LOW],Force:,7.5%,[MARGINAL],Symmetry:,90.6%,[SUPER],Turbulence:,53.7%,[AVERAGE],Chaos:,96.9%,[SUPER],Saturation:,94.2%,Colour,Set:,1,Chance:,1,in,18289,tokenID,8000028
Mass:,37.3%,[AVERAGE],Force:,29.4%,[AVERAGE],Symmetry:,19.6%,[LOW],Turbulence:,53.7%,[AVERAGE],Chaos:,61.6%,[AVERAGE],Saturation:,20.8%,Colour,Set:,1,Chance:,1,in,106,tokenID,8000029
Mass:,1.2%,[MARGINAL],Force:,47.5%,[AVERAGE],Symmetry:,80.4%,[HIGH],Turbulence:,66.7%,[AVERAGE],Chaos:,37.3%,[AVERAGE],Saturation:,20.8%,Colour,Set:,1,Chance:,1,in,592,tokenID,8000030
Mass:,61.2%,[AVERAGE],Force:,95.3%,[SUPER],Symmetry:,56.1%,[AVERAGE],Turbulence:,2.7%,[MARGINAL],Chaos:,7.8%,[MARGINAL],Saturation:,84.5%,Colour,Set:,1,Chance:,1,in,5486,tokenID,8000031
Mass:,25.5%,[AVERAGE],Force:,20.8%,[LOW],Symmetry:,11.4%,[LOW],Turbulence:,42.4%,[AVERAGE],Chaos:,93.3%,[SUPER],Saturation:,4.1%,Colour,Set:,1,Chance:,1,in,1975,tokenID,8000032
Mass:,43.1%,[AVERAGE],Force:,94.1%,[SUPER],Symmetry:,87.1%,[HIGH],Turbulence:,98.8%,[SUPER],Chaos:,95.3%,[SUPER],Saturation:,98.0%,Colour,Set:,1,Chance:,1,in,18289,tokenID,8000033
Mass:,5.5%,[MARGINAL],Force:,66.3%,[AVERAGE],Symmetry:,35.3%,[AVERAGE],Turbulence:,86.7%,[HIGH],Chaos:,82.7%,[HIGH],Saturation:,13.9%,Colour,Set:,1,Chance:,1,in,1975,tokenID,8000034
Mass:,27.5%,[AVERAGE],Force:,33.3%,[AVERAGE],Symmetry:,92.9%,[SUPER],Turbulence:,32.9%,[AVERAGE],Chaos:,4.7%,[MARGINAL],Saturation:,21.8%,Colour,Set:,1,Chance:,1,in,987,tokenID,8000035
Mass:,49.4%,[AVERAGE],Force:,9.0%,[MARGINAL],Symmetry:,9.8%,[MARGINAL],Turbulence:,29.4%,[AVERAGE],Chaos:,98.0%,[SUPER],Saturation:,85.7%,Colour,Set:,1,Chance:,1,in,5486,tokenID,8000036
Mass:,94.9%,[SUPER],Force:,17.3%,[LOW],Symmetry:,86.3%,[HIGH],Turbulence:,10.2%,[LOW],Chaos:,41.6%,[AVERAGE],Saturation:,12.9%,Colour,Set:,1,Chance:,1,in,6584,tokenID,8000037
Mass:,38.0%,[AVERAGE],Force:,70.6%,[AVERAGE],Symmetry:,6.3%,[MARGINAL],Turbulence:,46.7%,[AVERAGE],Chaos:,18.4%,[LOW],Saturation:,18.4%,Colour,Set:,1,Chance:,1,in,592,tokenID,8000038
Mass:,43.5%,[AVERAGE],Force:,47.5%,[AVERAGE],Symmetry:,61.2%,[AVERAGE],Turbulence:,67.5%,[AVERAGE],Chaos:,14.9%,[LOW],Saturation:,11.5%,Colour,Set:,1,Chance:,1,in,106,tokenID,8000039
Mass:,93.7%,[SUPER],Force:,54.9%,[AVERAGE],Symmetry:,27.8%,[AVERAGE],Turbulence:,62.4%,[AVERAGE],Chaos:,1.6%,[MARGINAL],Saturation:,9.6%,Colour,Set:,1,Chance:,1,in,987,tokenID,8000040
Mass:,30.6%,[AVERAGE],Force:,83.5%,[HIGH],Symmetry:,43.9%,[AVERAGE],Turbulence:,79.6%,[HIGH],Chaos:,40.8%,[AVERAGE],Saturation:,7.0%,Colour,Set:,1,Chance:,1,in,355,tokenID,8000041
Mass:,2.0%,[MARGINAL],Force:,31.8%,[AVERAGE],Symmetry:,56.1%,[AVERAGE],Turbulence:,41.2%,[AVERAGE],Chaos:,29.0%,[AVERAGE],Saturation:,20.7%,Colour,Set:,1,Chance:,1,in,177,tokenID,8000042
Mass:,3.9%,[MARGINAL],Force:,38.8%,[AVERAGE],Symmetry:,60.8%,[AVERAGE],Turbulence:,88.2%,[HIGH],Chaos:,48.6%,[AVERAGE],Saturation:,21.9%,Colour,Set:,1,Chance:,1,in,592,tokenID,8000043
Mass:,59.6%,[AVERAGE],Force:,50.6%,[AVERAGE],Symmetry:,48.6%,[AVERAGE],Turbulence:,45.1%,[AVERAGE],Chaos:,77.3%,[HIGH],Saturation:,17.8%,Colour,Set:,1,Chance:,1,in,106,tokenID,8000044
Mass:,58.0%,[AVERAGE],Force:,14.1%,[LOW],Symmetry:,7.8%,[MARGINAL],Turbulence:,92.5%,[SUPER],Chaos:,2.4%,[MARGINAL],Saturation:,98.1%,Colour,Set:,1,Chance:,1,in,18289,tokenID,8000045
Mass:,0.4%,[MINIMAL],Force:,47.5%,[AVERAGE],Symmetry:,28.6%,[AVERAGE],Turbulence:,8.2%,[MARGINAL],Chaos:,20.0%,[LOW],Saturation:,88.7%,Colour,Set:,2,Chance:,1,in,29629,tokenID,8000046
Mass:,90.6%,[SUPER],Force:,85.1%,[HIGH],Symmetry:,52.5%,[AVERAGE],Turbulence:,59.2%,[AVERAGE],Chaos:,52.5%,[AVERAGE],Saturation:,17.6%,Colour,Set:,1,Chance:,1,in,592,tokenID,8000047
Mass:,36.9%,[AVERAGE],Force:,75.3%,[HIGH],Symmetry:,16.5%,[LOW],Turbulence:,1.6%,[MARGINAL],Chaos:,18.8%,[LOW],Saturation:,23.9%,Colour,Set:,1,Chance:,1,in,6584,tokenID,8000048
Mass:,62.0%,[AVERAGE],Force:,29.0%,[AVERAGE],Symmetry:,59.2%,[AVERAGE],Turbulence:,3.9%,[MARGINAL],Chaos:,33.3%,[AVERAGE],Saturation:,20.1%,Colour,Set:,1,Chance:,1,in,177,tokenID,8000049
Mass:,42.4%,[AVERAGE],Force:,80.4%,[HIGH],Symmetry:,11.4%,[LOW],Turbulence:,96.5%,[SUPER],Chaos:,4.3%,[MARGINAL],Saturation:,62.5%,Colour,Set:,1,Chance:,1,in,10973,tokenID,8000050
Mass:,97.6%,[SUPER],Force:,15.7%,[LOW],Symmetry:,65.9%,[AVERAGE],Turbulence:,47.5%,[AVERAGE],Chaos:,42.0%,[AVERAGE],Saturation:,22.4%,Colour,Set:,1,Chance:,1,in,592,tokenID,8000051
Mass:,86.3%,[HIGH],Force:,49.8%,[AVERAGE],Symmetry:,67.1%,[AVERAGE],Turbulence:,1.6%,[MARGINAL],Chaos:,61.2%,[AVERAGE],Saturation:,2.1%,Colour,Set:,1,Chance:,1,in,592,tokenID,8000052
Mass:,22.7%,[LOW],Force:,74.1%,[AVERAGE],Symmetry:,21.2%,[LOW],Turbulence:,89.4%,[HIGH],Chaos:,58.4%,[AVERAGE],Saturation:,23.7%,Colour,Set:,1,Chance:,1,in,1185,tokenID,8000053
Mass:,52.5%,[AVERAGE],Force:,23.1%,[LOW],Symmetry:,68.6%,[AVERAGE],Turbulence:,38.4%,[AVERAGE],Chaos:,98.4%,[SUPER],Saturation:,19.4%,Colour,Set:,1,Chance:,1,in,592,tokenID,8000054
Mass:,84.3%,[HIGH],Force:,30.6%,[AVERAGE],Symmetry:,44.3%,[AVERAGE],Turbulence:,22.4%,[LOW],Chaos:,66.7%,[AVERAGE],Saturation:,4.6%,Colour,Set:,1,Chance:,1,in,355,tokenID,8000055
Mass:,88.6%,[HIGH],Force:,18.0%,[LOW],Symmetry:,23.1%,[LOW],Turbulence:,22.4%,[LOW],Chaos:,94.1%,[SUPER],Saturation:,31.9%,Colour,Set:,1,Chance:,1,in,21947,tokenID,8000056
Mass:,30.2%,[AVERAGE],Force:,63.5%,[AVERAGE],Symmetry:,70.6%,[AVERAGE],Turbulence:,27.1%,[AVERAGE],Chaos:,86.3%,[HIGH],Saturation:,15.8%,Colour,Set:,1,Chance:,1,in,106,tokenID,8000057
Mass:,36.9%,[AVERAGE],Force:,0.0%,[VOID],Symmetry:,41.2%,[AVERAGE],Turbulence:,88.6%,[HIGH],Chaos:,50.2%,[AVERAGE],Saturation:,58.6%,Colour,Set:,3,Chance:,1,in,53333,tokenID,8000058
Mass:,24.3%,[LOW],Force:,94.9%,[SUPER],Symmetry:,10.6%,[LOW],Turbulence:,47.5%,[AVERAGE],Chaos:,54.9%,[AVERAGE],Saturation:,19.4%,Colour,Set:,1,Chance:,1,in,1975,tokenID,8000059
Mass:,26.7%,[AVERAGE],Force:,49.8%,[AVERAGE],Symmetry:,6.7%,[MARGINAL],Turbulence:,19.6%,[LOW],Chaos:,73.7%,[AVERAGE],Saturation:,14.0%,Colour,Set:,1,Chance:,1,in,592,tokenID,8000060
Mass:,56.1%,[AVERAGE],Force:,57.6%,[AVERAGE],Symmetry:,51.8%,[AVERAGE],Turbulence:,79.6%,[HIGH],Chaos:,6.3%,[MARGINAL],Saturation:,4.0%,Colour,Set:,1,Chance:,1,in,592,tokenID,8000061
Mass:,13.7%,[LOW],Force:,22.0%,[LOW],Symmetry:,29.4%,[AVERAGE],Turbulence:,54.5%,[AVERAGE],Chaos:,35.7%,[AVERAGE],Saturation:,22.2%,Colour,Set:,1,Chance:,1,in,355,tokenID,8000062
Mass:,80.4%,[HIGH],Force:,93.7%,[SUPER],Symmetry:,27.5%,[AVERAGE],Turbulence:,37.6%,[AVERAGE],Chaos:,36.1%,[AVERAGE],Saturation:,20.8%,Colour,Set:,1,Chance:,1,in,592,tokenID,8000063
Mass:,89.4%,[HIGH],Force:,68.2%,[AVERAGE],Symmetry:,10.2%,[LOW],Turbulence:,78.4%,[HIGH],Chaos:,18.0%,[LOW],Saturation:,4.8%,Colour,Set:,1,Chance:,1,in,3950,tokenID,8000064
Mass:,7.1%,[MARGINAL],Force:,17.6%,[LOW],Symmetry:,89.0%,[HIGH],Turbulence:,14.9%,[LOW],Chaos:,18.4%,[LOW],Saturation:,46.3%,Colour,Set:,1,Chance:,1,in,21947,tokenID,8000065
Mass:,52.5%,[AVERAGE],Force:,71.0%,[AVERAGE],Symmetry:,53.7%,[AVERAGE],Turbulence:,18.0%,[LOW],Chaos:,70.2%,[AVERAGE],Saturation:,11.0%,Colour,Set:,1,Chance:,1,in,106,tokenID,8000066
Mass:,81.2%,[HIGH],Force:,74.5%,[AVERAGE],Symmetry:,3.9%,[MARGINAL],Turbulence:,1.6%,[MARGINAL],Chaos:,98.8%,[SUPER],Saturation:,95.6%,Colour,Set:,1,Chance:,1,in,18289,tokenID,8000067
Mass:,36.1%,[AVERAGE],Force:,37.6%,[AVERAGE],Symmetry:,9.4%,[MARGINAL],Turbulence:,6.3%,[MARGINAL],Chaos:,45.1%,[AVERAGE],Saturation:,7.6%,Colour,Set:,1,Chance:,1,in,987,tokenID,8000068
Mass:,72.9%,[AVERAGE],Force:,98.4%,[SUPER],Symmetry:,23.9%,[LOW],Turbulence:,18.4%,[LOW],Chaos:,63.1%,[AVERAGE],Saturation:,6.3%,Colour,Set:,1,Chance:,1,in,1975,tokenID,8000069
Mass:,29.0%,[AVERAGE],Force:,17.6%,[LOW],Symmetry:,51.8%,[AVERAGE],Turbulence:,32.5%,[AVERAGE],Chaos:,73.3%,[AVERAGE],Saturation:,10.7%,Colour,Set:,1,Chance:,1,in,106,tokenID,8000070
Mass:,21.2%,[LOW],Force:,65.5%,[AVERAGE],Symmetry:,0.8%,[MINIMAL],Turbulence:,46.3%,[AVERAGE],Chaos:,53.3%,[AVERAGE],Saturation:,9.4%,Colour,Set:,2,Chance:,1,in,5333,tokenID,8000071
Mass:,32.9%,[AVERAGE],Force:,46.3%,[AVERAGE],Symmetry:,37.6%,[AVERAGE],Turbulence:,88.2%,[HIGH],Chaos:,95.3%,[SUPER],Saturation:,10.8%,Colour,Set:,1,Chance:,1,in,592,tokenID,8000072
Mass:,39.6%,[AVERAGE],Force:,39.6%,[AVERAGE],Symmetry:,69.4%,[AVERAGE],Turbulence:,83.9%,[HIGH],Chaos:,22.4%,[LOW],Saturation:,0.8%,Colour,Set:,1,Chance:,1,in,355,tokenID,8000073
Mass:,83.9%,[HIGH],Force:,61.6%,[AVERAGE],Symmetry:,10.2%,[LOW],Turbulence:,38.8%,[AVERAGE],Chaos:,91.8%,[SUPER],Saturation:,18.0%,Colour,Set:,1,Chance:,1,in,1975,tokenID,8000074
Mass:,27.1%,[AVERAGE],Force:,39.6%,[AVERAGE],Symmetry:,75.3%,[HIGH],Turbulence:,99.2%,[EXTREME],Chaos:,18.0%,[LOW],Saturation:,43.5%,Colour,Set:,2,Chance:,1,in,17777,tokenID,8000075
Mass:,59.6%,[AVERAGE],Force:,4.3%,[MARGINAL],Symmetry:,59.2%,[AVERAGE],Turbulence:,24.3%,[LOW],Chaos:,78.8%,[HIGH],Saturation:,15.4%,Colour,Set:,1,Chance:,1,in,1975,tokenID,8000076
Mass:,40.8%,[AVERAGE],Force:,87.1%,[HIGH],Symmetry:,55.3%,[AVERAGE],Turbulence:,74.5%,[AVERAGE],Chaos:,57.3%,[AVERAGE],Saturation:,17.5%,Colour,Set:,1,Chance:,1,in,106,tokenID,8000077
Mass:,2.4%,[MARGINAL],Force:,71.0%,[AVERAGE],Symmetry:,48.2%,[AVERAGE],Turbulence:,84.7%,[HIGH],Chaos:,0.8%,[MINIMAL],Saturation:,84.7%,Colour,Set:,2,Chance:,1,in,29629,tokenID,8000078
Mass:,51.8%,[AVERAGE],Force:,93.7%,[SUPER],Symmetry:,76.9%,[HIGH],Turbulence:,60.8%,[AVERAGE],Chaos:,66.3%,[AVERAGE],Saturation:,4.0%,Colour,Set:,1,Chance:,1,in,592,tokenID,8000079
Mass:,27.1%,[AVERAGE],Force:,84.7%,[HIGH],Symmetry:,78.4%,[HIGH],Turbulence:,14.1%,[LOW],Chaos:,54.9%,[AVERAGE],Saturation:,18.2%,Colour,Set:,1,Chance:,1,in,1185,tokenID,8000080
Mass:,52.2%,[AVERAGE],Force:,79.6%,[HIGH],Symmetry:,87.1%,[HIGH],Turbulence:,43.1%,[AVERAGE],Chaos:,32.5%,[AVERAGE],Saturation:,2.6%,Colour,Set:,1,Chance:,1,in,355,tokenID,8000081
Mass:,100.0%,[ABSOLUTE],Force:,47.5%,[AVERAGE],Symmetry:,49.8%,[AVERAGE],Turbulence:,9.0%,[MARGINAL],Chaos:,62.0%,[AVERAGE],Saturation:,96.4%,Colour,Set:,3,Chance:,1,in,88888,tokenID,8000082
Mass:,40.8%,[AVERAGE],Force:,73.7%,[AVERAGE],Symmetry:,96.1%,[SUPER],Turbulence:,0.8%,[MINIMAL],Chaos:,63.1%,[AVERAGE],Saturation:,54.3%,Colour,Set:,2,Chance:,1,in,8888,tokenID,8000083
Mass:,22.4%,[LOW],Force:,74.1%,[AVERAGE],Symmetry:,58.4%,[AVERAGE],Turbulence:,86.3%,[HIGH],Chaos:,56.9%,[AVERAGE],Saturation:,12.4%,Colour,Set:,1,Chance:,1,in,355,tokenID,8000084
Mass:,40.8%,[AVERAGE],Force:,89.4%,[HIGH],Symmetry:,69.8%,[AVERAGE],Turbulence:,23.9%,[LOW],Chaos:,30.6%,[AVERAGE],Saturation:,5.9%,Colour,Set:,1,Chance:,1,in,355,tokenID,8000085
Mass:,49.0%,[AVERAGE],Force:,52.2%,[AVERAGE],Symmetry:,45.1%,[AVERAGE],Turbulence:,2.0%,[MARGINAL],Chaos:,5.9%,[MARGINAL],Saturation:,15.3%,Colour,Set:,1,Chance:,1,in,987,tokenID,8000086
Mass:,3.1%,[MARGINAL],Force:,5.5%,[MARGINAL],Symmetry:,71.8%,[AVERAGE],Turbulence:,54.5%,[AVERAGE],Chaos:,65.9%,[AVERAGE],Saturation:,10.6%,Colour,Set:,1,Chance:,1,in,987,tokenID,8000087
Mass:,47.5%,[AVERAGE],Force:,26.3%,[AVERAGE],Symmetry:,23.5%,[LOW],Turbulence:,80.0%,[HIGH],Chaos:,82.7%,[HIGH],Saturation:,0.9%,Colour,Set:,1,Chance:,1,in,1185,tokenID,8000088
Mass:,54.9%,[AVERAGE],Force:,88.6%,[HIGH],Symmetry:,82.0%,[HIGH],Turbulence:,82.7%,[HIGH],Chaos:,88.2%,[HIGH],Saturation:,5.2%,Colour,Set:,1,Chance:,1,in,3950,tokenID,8000089
Mass:,78.0%,[HIGH],Force:,13.7%,[LOW],Symmetry:,41.6%,[AVERAGE],Turbulence:,96.5%,[SUPER],Chaos:,4.7%,[MARGINAL],Saturation:,30.6%,Colour,Set:,1,Chance:,1,in,10973,tokenID,8000090
Mass:,93.7%,[SUPER],Force:,78.4%,[HIGH],Symmetry:,30.6%,[AVERAGE],Turbulence:,15.7%,[LOW],Chaos:,65.1%,[AVERAGE],Saturation:,4.4%,Colour,Set:,1,Chance:,1,in,1975,tokenID,8000091
Mass:,43.9%,[AVERAGE],Force:,62.0%,[AVERAGE],Symmetry:,50.2%,[AVERAGE],Turbulence:,69.0%,[AVERAGE],Chaos:,96.9%,[SUPER],Saturation:,2.4%,Colour,Set:,1,Chance:,1,in,177,tokenID,8000092
Mass:,34.1%,[AVERAGE],Force:,47.5%,[AVERAGE],Symmetry:,98.4%,[SUPER],Turbulence:,0.8%,[MINIMAL],Chaos:,83.1%,[HIGH],Saturation:,79.7%,Colour,Set:,2,Chance:,1,in,29629,tokenID,8000093
Mass:,82.4%,[HIGH],Force:,60.8%,[AVERAGE],Symmetry:,32.5%,[AVERAGE],Turbulence:,3.1%,[MARGINAL],Chaos:,17.6%,[LOW],Saturation:,0.3%,Colour,Set:,1,Chance:,1,in,1975,tokenID,8000094
Mass:,98.8%,[SUPER],Force:,73.3%,[AVERAGE],Symmetry:,10.2%,[LOW],Turbulence:,45.1%,[AVERAGE],Chaos:,74.1%,[AVERAGE],Saturation:,10.3%,Colour,Set:,1,Chance:,1,in,592,tokenID,8000095
Mass:,7.5%,[MARGINAL],Force:,65.1%,[AVERAGE],Symmetry:,98.8%,[SUPER],Turbulence:,75.3%,[HIGH],Chaos:,44.7%,[AVERAGE],Saturation:,21.3%,Colour,Set:,1,Chance:,1,in,3292,tokenID,8000096
Mass:,70.2%,[AVERAGE],Force:,14.5%,[LOW],Symmetry:,60.8%,[AVERAGE],Turbulence:,30.2%,[AVERAGE],Chaos:,20.4%,[LOW],Saturation:,23.5%,Colour,Set:,1,Chance:,1,in,355,tokenID,8000097
Mass:,47.5%,[AVERAGE],Force:,77.6%,[HIGH],Symmetry:,92.5%,[SUPER],Turbulence:,1.2%,[MARGINAL],Chaos:,12.2%,[LOW],Saturation:,59.9%,Colour,Set:,1,Chance:,1,in,10973,tokenID,8000098
Mass:,58.0%,[AVERAGE],Force:,82.0%,[HIGH],Symmetry:,76.5%,[HIGH],Turbulence:,10.2%,[LOW],Chaos:,27.5%,[AVERAGE],Saturation:,22.2%,Colour,Set:,1,Chance:,1,in,1185,tokenID,8000099
Mass:,53.3%,[AVERAGE],Force:,56.1%,[AVERAGE],Symmetry:,45.5%,[AVERAGE],Turbulence:,20.8%,[LOW],Chaos:,90.6%,[SUPER],Saturation:,24.8%,Colour,Set:,1,Chance:,1,in,592,tokenID,8000100
Mass:,27.8%,[AVERAGE],Force:,16.1%,[LOW],Symmetry:,11.4%,[LOW],Turbulence:,19.2%,[LOW],Chaos:,11.4%,[LOW],Saturation:,2.3%,Colour,Set:,1,Chance:,1,in,3950,tokenID,8000101
Mass:,41.6%,[AVERAGE],Force:,97.6%,[SUPER],Symmetry:,27.5%,[AVERAGE],Turbulence:,87.1%,[HIGH],Chaos:,38.8%,[AVERAGE],Saturation:,23.6%,Colour,Set:,1,Chance:,1,in,592,tokenID,8000102
Mass:,82.7%,[HIGH],Force:,79.6%,[HIGH],Symmetry:,70.2%,[AVERAGE],Turbulence:,97.6%,[SUPER],Chaos:,36.5%,[AVERAGE],Saturation:,3.3%,Colour,Set:,1,Chance:,1,in,1975,tokenID,8000103
Mass:,1.2%,[MARGINAL],Force:,10.2%,[LOW],Symmetry:,73.3%,[AVERAGE],Turbulence:,75.3%,[HIGH],Chaos:,71.8%,[AVERAGE],Saturation:,2.9%,Colour,Set:,1,Chance:,1,in,1975,tokenID,8000104
Mass:,42.4%,[AVERAGE],Force:,69.0%,[AVERAGE],Symmetry:,18.4%,[LOW],Turbulence:,74.1%,[AVERAGE],Chaos:,22.4%,[LOW],Saturation:,2.8%,Colour,Set:,1,Chance:,1,in,355,tokenID,8000105
Mass:,55.7%,[AVERAGE],Force:,12.2%,[LOW],Symmetry:,93.3%,[SUPER],Turbulence:,56.1%,[AVERAGE],Chaos:,2.4%,[MARGINAL],Saturation:,74.6%,Colour,Set:,1,Chance:,1,in,3292,tokenID,8000106
